Order Date,Region,Category,Sales,Quantity,Profit
2017-11-30,East,Office Supplies,68.472,3,23.1093
2017-11-30,Central,Office Supplies,2.368,2,0.8288
2017-11-30,Central,Technology,95.976,3,-10.7973
2017-11-30,East,Furniture,1079.316,6,-15.4188
2017-11-30,East,Office Supplies,155.94,6,45.2226
2017-11-30,West,Furniture,25.83,3,9.5571
2017-11-30,South,Furniture,1781.682,7,-653.2834
2017-11-30,South,Technology,383.976,3,81.5949
2017-12-01,West,Technology,105.584,2,9.2386
2017-12-01,West,Office Supplies,41.86,7,18.837
2017-12-01,West,Furniture,141.96,2,41.1684
2017-12-01,Central,Office Supplies,83.92,4,5.8744
2017-12-01,Central,Office Supplies,10.368,2,3.6288
2017-12-01,East,Furniture,7.712,2,1.7352
2017-12-01,West,Technology,406.368,4,30.4776
2017-12-01,West,Office Supplies,6.783,7,-4.7481
2017-12-01,West,Office Supplies,31.152,3,3.5046
2017-12-01,East,Furniture,897.15,3,251.202
2017-12-01,East,Office Supplies,19.44,3,9.3312
2017-12-01,Central,Office Supplies,91.99,1,3.6796
2017-12-01,East,Office Supplies,37.392,3,2.337
2017-12-01,East,Furniture,79.12,5,13.846
2017-12-01,West,Technology,470.376,3,52.9173
2017-12-01,Central,Office Supplies,52.29,9,16.2099
2017-12-01,Central,Office Supplies,15.92,4,7.4824
2017-12-01,West,Office Supplies,15.92,5,5.373
2017-12-01,Central,Technology,131.98,2,35.6346
2017-12-01,Central,Technology,219.8,5,24.7275
2017-12-01,East,Office Supplies,221.55,3,6.6465
2017-12-01,East,Office Supplies,104.68,5,35.3295
2017-12-01,West,Office Supplies,541.24,4,5.4124
2017-12-01,West,Office Supplies,10.128,2,3.6714
2017-12-01,East,Office Supplies,15.936,4,5.1792
2017-12-01,West,Furniture,629.64,9,107.0388
2017-12-01,East,Office Supplies,17.52,5,6.132
2017-12-01,West,Furniture,70.68,12,31.0992
2017-12-01,East,Office Supplies,8.001,7,-5.6007
2017-12-01,East,Furniture,398.972,2,-28.498
2017-12-01,East,Technology,20.37,3,6.9258
2017-12-01,East,Technology,62.958,7,9.4437
2017-12-01,West,Office Supplies,45.36,7,21.7728
2017-12-01,Central,Furniture,317.058,3,-18.1176
2017-12-02,South,Office Supplies,45.66,5,-33.484
2017-12-02,West,Office Supplies,179.9,5,44.975
2017-12-02,East,Office Supplies,4.36,2,0.1744
2017-12-02,East,Technology,979.95,5,284.1855
2017-12-02,West,Technology,39.992,1,-7.9984
2017-12-02,West,Office Supplies,114.288,1,12.8574
2017-12-02,West,Office Supplies,36.624,8,-24.416
2017-12-02,West,Office Supplies,559.62,9,151.0974
2017-12-02,West,Office Supplies,109.92,2,53.8608
2017-12-02,South,Office Supplies,47.96,5,4.1965
2017-12-02,West,Technology,49.616,2,4.9616
2017-12-02,West,Furniture,508.704,6,0.0
2017-12-02,West,Office Supplies,8.56,2,3.852
2017-12-02,East,Office Supplies,286.86,7,80.3208
2017-12-02,West,Technology,57.36,6,-14.34
2017-12-02,West,Furniture,1159.056,9,43.4646
2017-12-02,Central,Office Supplies,12.16,5,2.128
2017-12-02,Central,Office Supplies,294.62,5,-766.012
2017-12-02,West,Office Supplies,9.024,6,3.1584
2017-12-02,East,Office Supplies,19.728,9,1.7262
2017-12-02,West,Office Supplies,69.456,2,22.5732
2017-12-02,West,Office Supplies,10.86,2,5.3214
2017-12-02,East,Office Supplies,631.176,4,-462.8624
2017-12-02,East,Technology,151.188,2,-25.198
2017-12-02,Central,Technology,2479.96,4,743.988
2017-12-02,Central,Furniture,8.752,4,-3.7196
2017-12-02,West,Office Supplies,79.47,3,22.2516
2017-12-02,West,Furniture,906.68,5,68.001
2017-12-02,West,Office Supplies,10.08,6,5.04
2017-12-02,South,Furniture,701.96,2,168.4704
2017-12-02,West,Office Supplies,67.86,6,-45.24
2017-12-02,West,Furniture,242.352,8,-363.528
2017-12-02,South,Office Supplies,34.65,3,10.395
2017-12-02,South,Office Supplies,32.776,1,2.4582
2017-12-03,West,Office Supplies,13.344,6,1.0008
2017-12-03,East,Office Supplies,3.15,1,1.512
2017-12-03,West,Furniture,16.72,5,3.344
2017-12-03,West,Furniture,521.96,2,88.7332
2017-12-03,Central,Furniture,13.592,2,-14.2716
2017-12-03,East,Technology,136.99,1,36.9873
2017-12-03,West,Furniture,23.376,3,7.0128
2017-12-03,East,Office Supplies,14.624,2,5.1184
2017-12-03,West,Office Supplies,166.44,3,79.8912
2017-12-03,Central,Office Supplies,10.368,2,3.6288
2017-12-03,South,Office Supplies,45.216,3,4.5216
2017-12-03,South,Office Supplies,28.782,6,-21.1068
2017-12-03,South,Office Supplies,24.448,4,8.8624
2017-12-03,West,Office Supplies,47.32,7,5.915
2017-12-03,West,Technology,76.752,6,10.5534
2017-12-03,West,Technology,102.336,8,14.0712
2017-12-03,West,Office Supplies,10.32,2,3.741
2017-12-03,South,Technology,47.992,1,7.1988
2017-12-03,East,Office Supplies,83.92,5,29.372
2017-12-03,West,Furniture,16.192,1,4.6552
2017-12-04,Central,Technology,142.8,1,29.988
2017-12-04,Central,Office Supplies,8.8,5,2.552
2017-12-04,East,Furniture,54.768,2,6.846
2017-12-04,East,Office Supplies,13.392,3,3.1806
2017-12-04,South,Technology,649.0,2,-272.58
2017-12-04,East,Furniture,182.22,3,45.555
2017-12-04,East,Office Supplies,5.346,3,-4.455
2017-12-04,East,Office Supplies,74.352,3,23.235
2017-12-04,West,Office Supplies,11.76,2,5.7624
2017-12-04,East,Furniture,302.94,3,18.1764
2017-12-04,Central,Technology,399.95,5,143.982
2017-12-04,East,Technology,255.968,4,-28.7964
2017-12-04,East,Furniture,11.352,3,2.6961
2017-12-04,East,Furniture,239.96,10,-10.284
2017-12-04,East,Office Supplies,23.92,5,8.671
2017-12-04,Central,Office Supplies,61.568,2,4.6176
2017-12-04,East,Furniture,12.99,1,1.5588
2017-12-04,East,Furniture,188.552,7,-2.6936
2017-12-05,Central,Office Supplies,61.44,3,16.5888
2017-12-05,Central,Technology,99.39,3,40.7499
2017-12-05,East,Technology,205.03,7,67.6599
2017-12-05,West,Office Supplies,24.816,3,8.3754
2017-12-05,Central,Office Supplies,38.9,5,17.505
2017-12-05,West,Office Supplies,14.976,6,5.4288
2017-12-05,West,Technology,31.176,3,-7.0146
2017-12-05,East,Furniture,58.68,2,18.1908
2017-12-05,East,Office Supplies,254.9,5,68.823
2017-12-05,East,Furniture,20.94,3,6.0726
2017-12-05,East,Office Supplies,11.07,3,5.2029
2017-12-05,West,Office Supplies,92.94,3,41.823
2017-12-05,East,Furniture,41.96,2,10.9096
2017-12-05,West,Furniture,199.9,5,39.98
2017-12-05,West,Office Supplies,83.92,5,29.372
2017-12-05,West,Office Supplies,9.296,2,3.0212
2017-12-05,West,Office Supplies,172.752,6,60.4632
2017-12-05,East,Office Supplies,9.45,3,4.536
2017-12-05,East,Office Supplies,21.6,6,9.936
2017-12-06,West,Office Supplies,10.68,1,2.8836
2017-12-07,South,Furniture,82.38,6,25.5378
2017-12-07,Central,Office Supplies,3.552,3,1.2432
2017-12-07,South,Technology,52.0,4,23.4
2017-12-07,Central,Office Supplies,15.552,3,5.4432
2017-12-07,West,Technology,374.376,3,46.797
2017-12-07,South,Office Supplies,320.64,4,89.7792
2017-12-07,East,Technology,127.984,2,25.5968
2017-12-07,Central,Office Supplies,1889.99,5,-2929.4845
2017-12-07,West,Office Supplies,50.04,6,25.02
2017-12-08,West,Office Supplies,27.15,5,13.3035
2017-12-08,West,Office Supplies,60.12,9,28.8576
2017-12-08,West,Technology,1199.976,3,434.9913
2017-12-08,West,Technology,179.95,5,37.7895
2017-12-08,West,Furniture,128.9,2,15.468
2017-12-08,West,Office Supplies,90.48,3,33.93
2017-12-08,West,Office Supplies,29.79,3,8.6391
2017-12-08,West,Office Supplies,28.35,9,13.608
2017-12-08,East,Furniture,215.544,4,-58.5048
2017-12-08,West,Office Supplies,55.98,1,27.4302
2017-12-08,West,Furniture,1336.829,13,31.4548
2017-12-08,East,Office Supplies,13.248,4,3.6432
2017-12-08,East,Technology,83.988,2,-20.997
2017-12-08,West,Furniture,113.568,2,-18.4548
2017-12-08,Central,Furniture,459.92,4,41.3928
2017-12-08,Central,Office Supplies,27.52,4,12.6592
2017-12-08,West,Office Supplies,42.76,1,11.1176
2017-12-08,West,Office Supplies,69.48,1,20.844
2017-12-08,Central,Office Supplies,61.06,2,28.0876
2017-12-08,West,Office Supplies,87.92,4,40.4432
2017-12-08,West,Office Supplies,9.68,1,4.6464
2017-12-08,Central,Office Supplies,1089.75,3,305.13
2017-12-08,East,Office Supplies,592.74,6,160.0398
2017-12-08,West,Office Supplies,22.424,1,8.409
2017-12-08,Central,Technology,178.11,3,32.0598
2017-12-08,West,Furniture,1004.024,7,-112.9527
2017-12-08,East,Office Supplies,31.92,4,8.2992
2017-12-08,East,Office Supplies,19.44,3,9.3312
2017-12-08,East,Office Supplies,272.94,3,0.0
2017-12-08,East,Furniture,109.48,2,33.9388
2017-12-09,West,Furniture,148.257,3,15.6978
2017-12-09,Central,Office Supplies,54.9,5,26.901
2017-12-09,East,Office Supplies,57.576,3,21.591
2017-12-09,Central,Office Supplies,27.24,3,2.724
2017-12-09,West,Technology,444.768,4,44.4768
2017-12-09,East,Office Supplies,37.208,1,-7.4416
2017-12-09,Central,Office Supplies,1.248,3,-1.9344
2017-12-09,Central,Furniture,9.708,3,-5.8248
2017-12-09,East,Office Supplies,11.088,7,-8.1312
2017-12-09,Central,Office Supplies,12.96,2,6.2208
2017-12-09,South,Office Supplies,15.92,4,7.4824
2017-12-09,Central,Technology,104.88,6,41.952
2017-12-09,Central,Office Supplies,33.45,5,15.387
2017-12-09,Central,Office Supplies,10.4,5,5.096
2017-12-09,South,Technology,146.45,5,48.3285
2017-12-09,South,Office Supplies,15.14,1,0.6056
2017-12-09,Central,Office Supplies,34.7,5,12.492
2017-12-09,Central,Office Supplies,41.54,2,19.5238
2017-12-09,South,Office Supplies,214.9,5,62.321
2017-12-09,West,Office Supplies,13.005,3,-9.9705
2017-12-09,West,Office Supplies,419.4,5,146.79
2017-12-09,East,Office Supplies,2.624,1,0.4264
2017-12-09,Central,Office Supplies,33.72,4,15.5112
2017-12-09,West,Office Supplies,189.0,1,68.04
2017-12-09,West,Furniture,896.328,9,22.4082
2017-12-09,West,Office Supplies,11.16,2,2.79
2017-12-09,Central,Office Supplies,14.94,3,7.0218
2017-12-09,Central,Office Supplies,15.984,2,4.995
2017-12-09,South,Technology,1399.98,2,629.991
2017-12-09,South,Office Supplies,5.76,2,2.6496
2017-12-09,South,Office Supplies,29.36,2,13.5056
2017-12-09,Central,Furniture,872.94,3,226.9644
2017-12-09,Central,Office Supplies,143.856,9,48.5514
2017-12-10,East,Furniture,87.92,5,15.386
2017-12-10,South,Office Supplies,45.84,8,22.0032
2017-12-10,East,Office Supplies,426.79,7,123.7691
2017-12-10,Central,Office Supplies,34.5,3,15.525
2017-12-10,South,Furniture,14.76,2,4.2804
2017-12-10,East,Technology,14.2,1,3.3725
2017-12-10,East,Office Supplies,10.86,3,5.1042
2017-12-10,South,Furniture,19.104,3,5.7312
2017-12-10,East,Office Supplies,3.273,1,-2.5093
2017-12-10,West,Furniture,1669.6,4,116.872
2017-12-10,South,Technology,38.97,3,0.7794
2017-12-10,West,Technology,95.84,4,34.742
2017-12-10,West,Office Supplies,12.96,2,6.2208
2017-12-10,West,Office Supplies,18.24,3,5.2896
2017-12-10,West,Technology,49.08,3,4.908
2017-12-10,East,Furniture,310.88,2,23.316
2017-12-10,West,Office Supplies,324.9,5,38.988
2017-12-10,West,Office Supplies,19.936,4,7.2268
2017-12-10,South,Technology,599.97,3,257.9871
2017-12-10,West,Office Supplies,65.568,2,22.9488
2017-12-10,East,Office Supplies,10.368,2,3.6288
2017-12-11,Central,Office Supplies,7.28,1,3.4944
2017-12-11,Central,Technology,116.312,7,23.2624
2017-12-11,East,Office Supplies,17.94,3,8.073
2017-12-11,East,Office Supplies,6.54,3,2.1582
2017-12-11,East,Office Supplies,735.98,2,331.191
2017-12-11,East,Office Supplies,40.2,5,18.09
2017-12-11,Central,Furniture,520.464,2,-14.8704
2017-12-11,East,Technology,116.98,2,29.245
2017-12-11,East,Furniture,63.686,1,-9.098
2017-12-11,East,Office Supplies,14.952,1,5.0463
2017-12-11,Central,Office Supplies,5.4,3,2.592
2017-12-11,Central,Furniture,77.72,1,-66.062
2017-12-11,Central,Office Supplies,10.368,2,3.6288
2017-12-11,Central,Office Supplies,1.392,2,-3.7584
2017-12-11,South,Furniture,64.784,1,-12.147
2017-12-11,South,Furniture,721.875,6,-420.0
2017-12-11,South,Technology,73.568,4,-16.5528
2017-12-11,South,Office Supplies,13.584,1,1.3584
2017-12-11,East,Technology,128.85,3,3.8655
2017-12-11,East,Office Supplies,23.36,4,7.884
2017-12-11,East,Office Supplies,22.75,7,6.5975
2017-12-11,East,Technology,39.98,2,13.5932
2017-12-13,West,Office Supplies,31.44,3,8.4888
2017-12-13,East,Furniture,287.976,3,7.1994
2017-12-13,West,Office Supplies,38.88,6,18.6624
2017-12-13,West,Office Supplies,8.64,3,4.2336
2017-12-13,West,Furniture,201.04,8,54.2808
2017-12-13,West,Office Supplies,12.96,2,6.3504
2017-12-14,West,Office Supplies,43.7,5,20.539
2017-12-14,Central,Furniture,266.352,6,-292.9872
2017-12-14,West,Furniture,26.25,3,11.025
2017-12-14,East,Office Supplies,73.85,1,2.2155
2017-12-14,Central,Furniture,56.328,3,-26.7558
2017-12-14,Central,Technology,39.264,3,-4.908
2017-12-14,Central,Technology,52.68,3,19.755
2017-12-14,Central,Office Supplies,95.232,6,24.9984
2017-12-14,Central,Furniture,2.032,1,-1.3208
2017-12-14,East,Office Supplies,17.28,6,8.1216
2017-12-14,Central,Technology,227.976,3,28.497
2017-12-14,East,Office Supplies,25.71,3,6.6846
2017-12-14,West,Office Supplies,64.96,14,22.736
2017-12-14,East,Technology,1199.98,2,467.9922
2017-12-14,Central,Furniture,974.988,4,-97.4988
2017-12-14,South,Technology,159.8,4,70.312
2017-12-14,East,Furniture,526.582,2,-52.6582
2017-12-14,South,Technology,44.75,5,8.5025
2017-12-15,West,Technology,196.776,3,14.7582
2017-12-15,West,Office Supplies,54.32,4,16.296
2017-12-15,West,Furniture,22.77,3,9.7911
2017-12-15,West,Office Supplies,22.83,3,10.7301
2017-12-15,Central,Office Supplies,10.192,7,1.0192
2017-12-16,West,Office Supplies,29.95,5,8.6855
2017-12-16,West,Furniture,81.568,2,9.1764
2017-12-16,West,Technology,189.95,5,45.588
2017-12-16,West,Furniture,97.184,2,6.074
2017-12-16,West,Office Supplies,5.984,2,2.244
2017-12-16,West,Office Supplies,24.32,5,8.208
2017-12-16,West,Furniture,18.96,2,7.584
2017-12-16,Central,Office Supplies,10.8,5,5.184
2017-12-16,East,Office Supplies,33.376,4,10.43
2017-12-16,West,Office Supplies,158.9,5,7.945
2017-12-16,West,Office Supplies,13.36,2,6.4128
2017-12-16,West,Technology,149.95,5,31.4895
2017-12-16,West,Office Supplies,44.4,3,22.2
2017-12-17,Central,Office Supplies,28.16,4,13.2352
2017-12-17,South,Furniture,504.9,5,80.784
2017-12-17,West,Office Supplies,15.24,5,5.1435
2017-12-17,South,Office Supplies,544.38,3,157.8702
2017-12-17,West,Office Supplies,13.23,3,6.0858
2017-12-17,Central,Office Supplies,32.56,2,8.4656
2017-12-17,West,Office Supplies,11.808,2,4.2804
2017-12-17,East,Furniture,124.36,2,27.3592
2017-12-17,East,Office Supplies,24.816,3,8.3754
2017-12-17,East,Office Supplies,166.72,2,41.68
2017-12-17,West,Office Supplies,13.98,1,3.6348
2017-12-17,West,Office Supplies,481.32,4,125.1432
2017-12-17,Central,Office Supplies,66.284,2,-178.9668
2017-12-18,West,Office Supplies,5.76,2,1.6704
2017-12-18,South,Office Supplies,12.672,9,1.4256
2017-12-18,East,Furniture,18.96,2,8.532
2017-12-18,Central,Furniture,99.95,5,22.9885
2017-12-18,East,Office Supplies,91.36,5,29.692
2017-12-18,East,Office Supplies,18.704,7,2.338
2017-12-18,West,Office Supplies,46.672,2,16.3352
2017-12-18,West,Furniture,119.833,1,-12.6882
2017-12-18,West,Technology,119.98,2,57.5904
2017-12-18,East,Office Supplies,38.82,6,17.469
2017-12-18,East,Furniture,1141.938,9,139.5702
2017-12-18,East,Office Supplies,130.112,2,13.0112
2017-12-18,East,Office Supplies,3.2,2,1.376
2017-12-18,Central,Technology,29.34,3,10.8558
2017-12-18,East,Office Supplies,1704.56,13,511.368
2017-12-18,West,Office Supplies,6.63,3,1.7901
2017-12-18,West,Office Supplies,12.96,2,6.2208
2017-12-18,East,Office Supplies,4.824,3,1.7487
2017-12-18,East,Office Supplies,7.236,3,-6.03
2017-12-18,West,Office Supplies,32.4,5,15.552
2017-12-19,West,Furniture,102.018,7,-183.6324
2017-12-19,West,Office Supplies,78.256,2,-17.6076
2017-12-19,West,Office Supplies,36.672,2,11.46
2017-12-19,West,Furniture,13.36,5,4.008
2017-12-19,South,Office Supplies,1665.62,2,33.3124
2017-12-20,East,Office Supplies,279.9,5,137.151
2017-12-20,East,Office Supplies,6.48,1,3.1104
2017-12-20,East,Office Supplies,6.984,1,2.3571
2017-12-20,East,Office Supplies,50.352,3,17.6232
2017-12-20,East,Office Supplies,34.02,3,16.6698
2017-12-21,West,Office Supplies,124.36,2,33.5772
2017-12-21,South,Office Supplies,23.88,6,11.2236
2017-12-21,West,Office Supplies,1000.02,7,290.0058
2017-12-21,West,Office Supplies,6.63,3,1.7901
2017-12-21,South,Technology,71.0,4,27.69
2017-12-21,West,Office Supplies,5.88,2,1.7052
2017-12-21,Central,Office Supplies,375.34,1,18.767
2017-12-21,East,Technology,281.97,3,78.9516
2017-12-21,East,Office Supplies,69.5,5,20.155
2017-12-21,East,Office Supplies,166.44,3,79.8912
2017-12-21,Central,Furniture,15.92,2,7.0048
2017-12-22,East,Office Supplies,1.641,1,-1.3128
2017-12-22,Central,Office Supplies,25.92,5,9.072
2017-12-22,West,Office Supplies,37.32,3,10.4496
2017-12-22,West,Technology,67.04,4,6.704
2017-12-22,West,Office Supplies,18.45,5,8.6715
2017-12-22,Central,Furniture,607.52,2,97.2032
2017-12-22,South,Office Supplies,59.24,5,16.291
2017-12-22,South,Office Supplies,23.128,7,2.891
2017-12-22,South,Office Supplies,26.16,3,1.962
2017-12-22,South,Technology,46.864,2,7.6154
2017-12-22,South,Furniture,934.956,6,-249.3216
2017-12-22,Central,Office Supplies,31.16,2,7.79
2017-12-22,West,Office Supplies,4.17,3,1.0842
2017-12-22,East,Technology,629.958,7,94.4937
2017-12-22,Central,Technology,199.95,5,63.984
2017-12-22,Central,Office Supplies,75.88,5,26.558
2017-12-22,South,Furniture,141.96,2,35.49
2017-12-22,Central,Furniture,1586.69,7,412.5394
2017-12-22,East,Furniture,220.98,1,50.8254
2017-12-22,Central,Technology,84.99,1,30.5964
2017-12-22,Central,Furniture,411.8,2,70.006
2017-12-22,West,Furniture,182.55,2,-135.087
2017-12-22,Central,Office Supplies,6.33,5,-9.8115
2017-12-22,South,Office Supplies,7.824,1,2.934
2017-12-22,West,Technology,474.95,5,142.485
2017-12-22,East,Office Supplies,695.16,6,34.758
2017-12-22,Central,Office Supplies,839.43,3,218.2518
2017-12-23,Central,Office Supplies,175.872,4,63.7536
2017-12-23,Central,Office Supplies,13.84,4,-22.144
2017-12-23,West,Office Supplies,13.48,4,5.9312
2017-12-23,East,Furniture,181.95,3,38.2095
2017-12-23,South,Office Supplies,62.04,4,17.3712
2017-12-23,South,Furniture,72.704,4,19.0848
2017-12-23,East,Furniture,27.46,2,9.8856
2017-12-23,South,Office Supplies,44.96,2,20.6816
2017-12-23,Central,Office Supplies,28.672,8,10.3936
2017-12-23,South,Office Supplies,367.96,4,14.7184
2017-12-23,South,Office Supplies,12.264,7,1.0731
2017-12-23,South,Office Supplies,218.352,3,-54.588
2017-12-23,South,Technology,494.97,3,148.491
2017-12-23,Central,Office Supplies,29.312,8,-74.7456
2017-12-23,South,Office Supplies,182.94,3,85.9818
2017-12-24,East,Furniture,271.764,2,48.3136
2017-12-24,East,Office Supplies,14.376,3,4.8519
2017-12-24,West,Office Supplies,21.312,3,7.992
2017-12-24,West,Furniture,8.544,4,1.9224
2017-12-24,East,Furniture,37.93,1,6.8274
2017-12-24,West,Furniture,842.376,3,105.297
2017-12-24,East,Office Supplies,17.88,3,5.5875
2017-12-24,East,Office Supplies,19.44,3,9.3312
2017-12-24,East,Office Supplies,12.3,5,6.15
2017-12-24,South,Technology,479.97,3,239.985
2017-12-24,Central,Office Supplies,264.32,2,19.824
2017-12-24,East,Office Supplies,35.91,3,9.6957
2017-12-24,West,Office Supplies,90.48,3,33.93
2017-12-24,West,Technology,2879.952,6,1007.9832
2017-12-24,West,Office Supplies,1003.62,6,0.0
2017-12-24,South,Furniture,232.88,4,60.5488
2017-12-25,East,Furniture,191.984,2,4.7996
2017-12-25,Central,Office Supplies,39.582,9,-59.373
2017-12-25,Central,Office Supplies,44.688,7,5.0274
2017-12-25,South,Furniture,304.45,5,76.1125
2017-12-25,South,Office Supplies,629.1,6,301.968
2017-12-25,Central,Office Supplies,31.744,2,2.3808
2017-12-25,Central,Office Supplies,40.98,5,-65.568
2017-12-25,East,Technology,31.8,3,13.674
2017-12-25,South,Technology,90.48,2,23.5248
2017-12-25,South,Office Supplies,3.62,2,1.1946
2017-12-25,South,Office Supplies,96.08,2,46.1184
2017-12-25,East,Technology,158.928,7,41.7186
2017-12-25,South,Office Supplies,95.94,3,9.594
2017-12-25,East,Office Supplies,13.023,1,-10.4184
2017-12-25,East,Furniture,273.06,2,-104.673
2017-12-25,East,Office Supplies,39.312,13,12.7764
2017-12-25,East,Furniture,41.96,2,10.9096
2017-12-25,West,Office Supplies,153.552,3,51.8238
2017-12-25,West,Office Supplies,3.856,1,1.3978
2017-12-25,South,Technology,120.0,2,-7.2
2017-12-25,South,Furniture,21.0,3,5.775
2017-12-25,West,Office Supplies,270.62,2,2.7062
2017-12-25,Central,Office Supplies,3.168,3,-5.0688
2017-12-26,Central,Office Supplies,16.032,3,5.6112
2017-12-26,Central,Office Supplies,44.75,5,20.585
2017-12-26,Central,Office Supplies,750.68,2,37.534
2017-12-26,East,Office Supplies,3.132,2,-2.61
